job_title,company_name,city,location,salary,salary_currency,seniority_level,experience_required,employment_type,remote_type,industry,education_required,has_equity,has_bonus,has_remote_benefits,skills_required,job_description,job_link,job_id,source_website,dedup_key,is_faang,cost_of_living_index,date_posted_raw,applicant_count,currency,company_rating,salary_estimate_type
"SENIOR DATA SCIENTIST, SMAI OI",Micron,Singapore,Singapore,,SGD,Senior (5+ years),5+ years,,On-site,,,False,False,False,,,https://sg.indeed.com/rc/clk?jk=50d3ce87d0fbf97c&bb=ckXMemjgfcvYlxX-WRsHhnsFTjDjfaAU77ne1oLkl5Z6XnV6CJ5bpGq1MWquTxunjcfbLCTDYGH6eN_1AtnWsXGwHptBhaanMO8yRxfrum30ZzoWmXc9myzxZzSbJglW&xkcb=SoAD67M3lNgSlizI750LbzkdCdPP&fccid=be240c643a8631c5&vjs=3,50d3ce87d0fbf97c,Indeed,d3d5f36199a8,0,88,,,SGD,,
Software Developer,,"Berlin, Germany",India,,EUR,Mid-Level (2-5 years),2-5 years,,On-site,,,0,0,0,,,"https://www.glassdoor.co.in/job-listing/software-developer-anchorstone-software-solutions-pvt-ltd-JV_KO0,18_KE19,57.htm?jl=1009838992387",,Glassdoor,d34453767404,0,70,,,EUR,,
"Principal Statistical Programmer(ADAM, TLG, SDTM)",,"Berlin, Germany",Pune,,EUR,Staff (8+ years),8+ years,,On-site,,,0,0,0,,,"https://www.glassdoor.co.in/job-listing/principal-statistical-programmer-adam-tlg-sdtm-syneos-health-JV_IC2856202_KO0,46_KE47,60.htm?jl=1010026168997",,Glassdoor,8814c9bf89b8,0,70,,,EUR,,
Staff Software Engineer C++,,"Berlin, Germany",Noida,,EUR,Staff (8+ years),8+ years,,On-site,,,0,0,0,,,"https://www.glassdoor.co.in/job-listing/staff-software-engineer-c-teamviewer-JV_IC4477468_KO0,25_KE26,36.htm?jl=1010047813125",,Glassdoor,2e371b2771f2,0,70,,,EUR,,
"Senior Software Engineer, AI/ML, Google Workspace",Google,"Dubai, UAE","New York, NY (Chelsea area)",,AED,Senior (5+ years),5+ years,,On-site,,,False,False,False,,,https://www.indeed.com/rc/clk?jk=a04f3906bc2e9e53&bb=Kpf2AiX-HNtcywEbvVrmO-lP_HrNC7xQLWB_9CWqxEq3ZzUXTzcjH0v_-2crynIsRicyDXMbl39raERmaxCY80Q1iJpgzBSESghT_F5zJkWi-xzGY0vez_Oui5AIN8DJ&xkcb=SoAR67M3lNifD5wvyR0MbzkdCdPP&fccid=a5b4499d9e91a5c6&vjs=3,a04f3906bc2e9e53,Indeed,410b92b9952c,1,68,,,AED,,
Lead Machine Learning Engineer,ADP,"Dubai, UAE","New York, NY 10011 (Chelsea area)",,AED,Senior (5+ years),5+ years,,On-site,,,False,False,False,,,https://www.indeed.com/rc/clk?jk=4a99ea70c757fb45&bb=Kpf2AiX-HNtcywEbvVrmO2emmeGwc_-jEo9Qi0MCyDGMYMOkEXP3Lf1ViXjAEWD8inKKsPPmEvGaxqSoRWiy-nP9ydm4Mwsa0oXTc-zMwNB7iRWmgEAX80gJLc40jrm0&xkcb=SoD467M3lNifD5wvyR0DbzkdCdPP&fccid=e996c2d6855fe778&vjs=3,4a99ea70c757fb45,Indeed,9b51ebb096ea,0,68,,,AED,,
"Machine Learning Engineer, GenAI, Amazon Connect","Amazon Development Center U.S., Inc.","Dubai, UAE","Seattle, WA",,AED,Mid-Level (2-5 years),2-5 years,,On-site,,,False,False,False,,,https://www.indeed.com/rc/clk?jk=ed24bbfd1e684ae8&bb=Kpf2AiX-HNtcywEbvVrmO3KhMNQaJ8m9TyGVrAmQZofO1B1rWTYFLd6drdNWHZ1ynOym6pPv8HL8pJiv7_FbPR8HtUnpo2sIMWyZlJF5BCQsaXoGDJc2cINQDfAYrxLQ&xkcb=SoBM67M3lNifD5wvyR0CbzkdCdPP&fccid=5cc0cdc6dbb121cc&vjs=3,ed24bbfd1e684ae8,Indeed,cc8ba1968a4d,0,68,,,AED,,
Principal Data Scientist,Ibotta,"Dubai, UAE","Hybrid work in Denver, CO 80202",,AED,Staff (8+ years),8+ years,,On-site,,,False,False,False,,,https://www.indeed.com/rc/clk?jk=d1065bfa995f24b6&bb=OIKb44SSwzBpwZhXftIlvkd6PPeevgTfDF0jxf28NWhOZiJp0n2UOko1vgSYG5_D7JB0NQYRtUZR28O-8q9NTl-aEgoBAQGvBidTURMPOYkc-GN-lrbFJ00XeMOAZMNm&xkcb=SoAU67M3lNhwbEwvyR0KbzkdCdPP&fccid=2e1276ca32b1a903&vjs=3,d1065bfa995f24b6,Indeed,d45030e56145,0,68,,,AED,,
Staff Full-Stack Engineer - Leading Emergent Engineering Taskforce,Cloudera,Singapore,Singapore,,SGD,Staff (8+ years),8+ years,,On-site,,,False,False,False,,,https://sg.indeed.com/rc/clk?jk=e86e8c9d6bc0239d&bb=3r9W94mx5mudRSCxLJSrNEBY_uoyFtCu54JidmpFvfVE2JLsQlGzqeo0UZbOLlaEw4TNNca0AcAOrwj1qhtVLnsFF0BEsq46LHFM47nrApHHa03bxDwxHOR7SUu8qw8o&xkcb=SoAw67M3lNhiyEyL7h0ObzkdCdPP&fccid=eb507df48b2f81c7&vjs=3,e86e8c9d6bc0239d,Indeed,81cd353dc804,0,88,,,SGD,,
"Senior Software Engineer, Multi-Platform",Singtel,Singapore,Hybrid work in Singapore 239732,,SGD,Senior (5+ years),5+ years,,On-site,,,False,False,False,,,https://sg.indeed.com/rc/clk?jk=a4d288231bd4a768&bb=3r9W94mx5mudRSCxLJSrNMqj8LGNfT2DyigOW9Yirc1y42arpCyiZj2hLJkZ1A1BDfbSAp4sLhx5R0B8KbjUCp2oWNroR4lW1WLqnv2S7MG_zMqO3B8VjPfIjtoVOZd6&xkcb=SoCt67M3lNhiyEyL7h0NbzkdCdPP&fccid=a94c6bb50f118c9f&vjs=3,a4d288231bd4a768,Indeed,8795e1d4f874,0,88,,,SGD,,
"Applied AI Engineer, Senior/Staff Fullstack Software Engineer - Singapore",Mistral AI,Singapore,Singapore,,SGD,Staff (8+ years),8+ years,,On-site,,,False,False,False,,,https://sg.indeed.com/rc/clk?jk=4a4980e06d3d1486&bb=3r9W94mx5mudRSCxLJSrNJGd8sSLBSj3jhiV6BqLuIjkNv0jBxQK7zwJgqkPieqH3xa3D7p970tlx09HClK2xO9exJ_umi-ql2tbP3tbVJtgOCQYiL0WKQ3J0IToRY5U&xkcb=SoAZ67M3lNhiyEyL7h0MbzkdCdPP&fccid=ad6ba09098ff98b6&vjs=3,4a4980e06d3d1486,Indeed,e83d8d381b40,0,88,,,SGD,,
Software Engineer III - Java and Cutover Platform Development,JPMorganChase,Singapore,Singapore 486036,,SGD,Senior (5+ years),5+ years,,On-site,,,False,False,False,,,https://sg.indeed.com/rc/clk?jk=f3a4e72ea6b361de&bb=3r9W94mx5mudRSCxLJSrNNGNMhvS1JCYSAIYUbrivxMgG90RLRjZHmm4ueiT5HD0kqurUmszGcHn3p7rPdn8IAfRyCy9I-70LQ6C1H3jzROa9Fk1MF73rkZD42i0WS_V&xkcb=SoDw67M3lNhiyEyL7h0DbzkdCdPP&fccid=c46d0116f6e69eae&vjs=3,f3a4e72ea6b361de,Indeed,1609ce505282,0,88,,,SGD,,
Software Engineer / Platform Engineer (GCC contractor role),AvePoint,Singapore,Singapore,,SGD,Mid-Level (2-5 years),2-5 years,,On-site,,,False,False,False,,,https://sg.indeed.com/rc/clk?jk=df37413dd68125d0&bb=3r9W94mx5mudRSCxLJSrNC9Vtbdbw6CF9fbUg3rpKQEDY8bVmVgo0rSDYXuWz3LXzyIcAaTcdu2cVXSHmyFX-dOLfLh9abktY6W21R62LNxLfVHJJ-7yAewGtNV2Zz2j&xkcb=SoBE67M3lNhiyEyL7h0CbzkdCdPP&fccid=9867f11ddc8134da&vjs=3,df37413dd68125d0,Indeed,c4792d3b7905,0,88,,,SGD,,
Binance Accelerator Program - Performance Engineer,Binance,Singapore,Remote,,SGD,Mid-Level (2-5 years),2-5 years,,On-site,,,False,False,False,,,https://sg.indeed.com/rc/clk?jk=95bffb8c73790081&bb=3r9W94mx5mudRSCxLJSrNHkDRQc2GUk1lT2iaKP8GWLfSZ6uBTO1wCC90w4uU4v68_PgDDqlahdFjNEXGmnm74PrZhiM_9_1Zw-4ltFusGJMv2FJ2JxTMts1KN5BYcmN&xkcb=SoDZ67M3lNhiyEyL7h0BbzkdCdPP&fccid=ac2ee5578fa99fc9&vjs=3,95bffb8c73790081,Indeed,8134b33f4793,0,88,,,SGD,,
Full Stack Desk Developer,Vitol,Singapore,Singapore,,SGD,Mid-Level (2-5 years),2-5 years,,On-site,,,False,False,False,,,https://sg.indeed.com/rc/clk?jk=f98cc1208b887843&bb=3r9W94mx5mudRSCxLJSrNBHKCUhy-e5fTCRvvSWtRwkqV3s3-8fz6dq2gjjk6fkpSm1mwFrm-aHpsF8uDtzZSRwNfGVs8EV1O00E36r48Ug3CPjP1vkvYoygmGcdzB7G&xkcb=SoBt67M3lNhiyEyL7h0AbzkdCdPP&fccid=414b610c52b9fe93&vjs=3,f98cc1208b887843,Indeed,d6901fa3a179,0,88,,,SGD,,
Software Automation Testing Engineer Contract,Fuku,Singapore,Singapore,,SGD,Mid-Level (2-5 years),2-5 years,,On-site,,,False,False,False,,,https://sg.indeed.com/rc/clk?jk=48823cb26657c93b&bb=3r9W94mx5mudRSCxLJSrNK11OksY8A7vS3s8Lha-r-2PbV6--7z5gmoNyMYJXRbQghTlvnZc_ANOd5XVAglSK01X2voQquYqqksGus7plhblIYE83DT_w3wFVxKHX478&xkcb=SoDj67M3lNhiyEyL7h0HbzkdCdPP&fccid=136160b4d68da958&vjs=3,48823cb26657c93b,Indeed,1410c4d0cd21,0,88,,,SGD,,
"Engineer, Test Solutions",Micron,Singapore,Singapore,,SGD,Mid-Level (2-5 years),2-5 years,,On-site,,,False,False,False,,,https://sg.indeed.com/rc/clk?jk=bc6f64d4375a586c&bb=3r9W94mx5mudRSCxLJSrNBTofWawazmJGiAXGNBbgWD25imHiisKdMVxzq_wiv-Srd4rtVcRMeDCQECWGSJkfNI3m9E3XFtC4ebyqdhGeV69wTZWT2rF4n5HqGE0HsJF&xkcb=SoBX67M3lNhiyEyL7h0GbzkdCdPP&fccid=be240c643a8631c5&vjs=3,bc6f64d4375a586c,Indeed,f681972d3ebe,0,88,,,SGD,,
"Decision Scientist, Product",Ibotta,"Dubai, UAE","Hybrid work in Denver, CO 80202",,AED,Mid-Level (2-5 years),2-5 years,,On-site,,,False,False,False,,,https://www.indeed.com/rc/clk?jk=4f29d61ed6a977e6&bb=OIKb44SSwzBpwZhXftIlvkBNH4J3vmMP8vQG048Mb5LWvOcIvPnpQOpbXgl7wze0bnwZZhXaWB0HIn9hjxMHigMKwK5Ou0UXy_MZ1-KYnvn4onCRHneo58s3DV36k4pJ&xkcb=SoCg67M3lNhwbEwvyR0LbzkdCdPP&fccid=2e1276ca32b1a903&vjs=3,4f29d61ed6a977e6,Indeed,cf11c4f162c2,0,68,,,AED,,
"Principal Data Scientist, Causal Inference",Ibotta,"Dubai, UAE","Hybrid work in Denver, CO 80202",,AED,Staff (8+ years),8+ years,,On-site,,,False,False,False,,,https://www.indeed.com/rc/clk?jk=c901fc6ab82b867d&bb=OIKb44SSwzBpwZhXftIlvvZOy_vmI1WHy0bOAPV0UnJqzIh-t0QqKT0_0UgJzPXtT5Qbwx_ZB6j8O6Amw2vEg5Io4VEz5XHoIEGwz6ppn21dRQ1LC24VO-G_AvXLQAC0&xkcb=SoCJ67M3lNhwbEwvyR0JbzkdCdPP&fccid=2e1276ca32b1a903&vjs=3,c901fc6ab82b867d,Indeed,23e01dd6c125,0,68,,,AED,,
Software Engineer,Razer (Asia-Pacific) Pte. Ltd,Singapore,Singapore 138538,,SGD,Mid-Level (2-5 years),2-5 years,,On-site,,,False,False,False,,,https://sg.indeed.com/rc/clk?jk=186805326d944062&bb=3r9W94mx5mudRSCxLJSrNB1fv4VRft6v5euj3mSojHsPHYDWzIXN_fuZGXaj8siUuLi2wXTXqF_E6NdmZeBBrVSje4kUOEBHDX4Q5n7RdScQB4u2RaY8VXNuOW9CWc2L&xkcb=SoAK67M3lNhiyEyL7h0IbzkdCdPP&fccid=5ab77828f52b7100&vjs=3,186805326d944062,Indeed,354bab2443fa,0,88,,,SGD,,
Data Scientist,H & R COMPUTER CONSULTING SERVICES,"Dubai, UAE","Washington, DC 20001 (Shaw area)",,AED,Mid-Level (2-5 years),2-5 years,,On-site,,,False,False,False,,,https://www.indeed.com/rc/clk?jk=c900e5d9393a8fc6&bb=OIKb44SSwzBpwZhXftIlvt7GUfB-exS2ns2Hw7IkHYP2SaHym2ns7rWV-lZSc4eOoBvKqCyJvMvvNTokNSE6YzAVWO6MVD_HqOsAmcjiv7Ky6iRKsxM96oAIuAglC2F8&xkcb=SoA967M3lNhwbEwvyR0IbzkdCdPP&fccid=236ed207b326ee89&vjs=3,c900e5d9393a8fc6,Indeed,34deaef1f488,0,68,,,AED,,
Senior Machine Learning Engineer - Energy,DNV,"Dubai, UAE","Hybrid work in Portland, ME",,AED,Senior (5+ years),5+ years,,On-site,,,False,False,False,,,https://www.indeed.com/rc/clk?jk=8be0210ffb983e8f&bb=OIKb44SSwzBpwZhXftIlvv0eDN1Wys8MUpfs1wf6QOBzCcwP_Qiw_7-8NcdRkKEln69arI52VnuLgypbeRxz7q30nW_K8-yo3r6UC2Q8FS11KF-DNAyLKixXgbhKhUew&xkcb=SoCz67M3lNhwbEwvyR0PbzkdCdPP&fccid=621355d16566db19&vjs=3,8be0210ffb983e8f,Indeed,f2bfa13c8a21,0,68,,,AED,,
Data Scientist Development Program (DSDP),National Security Agency,"Dubai, UAE","Fort Meade, MD",,AED,Mid-Level (2-5 years),2-5 years,,On-site,,,False,False,False,,,https://www.indeed.com/rc/clk?jk=5b7fb4731e60621b&bb=OIKb44SSwzBpwZhXftIlvrzXGWiQfxs4WzGHzCDcqIndF8H-B5nisoY6UtZx_23KNT7lHxpY8cquhzM0UatR4pY7oVogAIf_LIAS_yQw4wH7tOIDzguFuLeuiUb-uX-Z&xkcb=SoDH67M3lNhwbEwvyR0DbzkdCdPP&fccid=e8f18ca6180ec8da&vjs=3,5b7fb4731e60621b,Indeed,e9b415df702f,0,68,,,AED,,
Data Scientist 2 - VICTR,Vanderbilt University Medical Center,"Dubai, UAE","Nashville, TN 37203 (Vanderbilt Area area)",,AED,Mid-Level (2-5 years),2-5 years,,On-site,,,False,False,False,,,https://www.indeed.com/rc/clk?jk=c1688de526416944&bb=OIKb44SSwzBpwZhXftIlvkQq2zOdzfZxIOmlErziEcJR2-1EbH1UrWHkBuQ7oo11yciastZYGkcXz0jzwQ1eAxhIDcYDLw97Civk0eW3MR-88jLhPSDFSujzXJnvPJtT&xkcb=SoBz67M3lNhwbEwvyR0CbzkdCdPP&fccid=9a79b8527fbd5a84&vjs=3,c1688de526416944,Indeed,85072b06a749,0,68,,,AED,,
Senior Machine Learning Engineer - Energy,DNV KEMA Energy & Sustainability,"Dubai, UAE","Hybrid work in Oakland, CA",,AED,Senior (5+ years),5+ years,,On-site,,,False,False,False,,,https://www.indeed.com/rc/clk?jk=ea8d61e353dcf3fe&bb=OIKb44SSwzBpwZhXftIlvkQq2zOdzfZxlmV4T2RX1pmmaeWyf7MelXQIAcjksuk91H59FWpX_i5ZUgh9ZucX8YgMbGjzK2VPKhLsDK-dB18javsqliLAmz8ALrsOd7fe&xkcb=SoBg67M3lNhwbEwvyR0GbzkdCdPP&fccid=5f69ef146611fbd4&vjs=3,ea8d61e353dcf3fe,Indeed,1848743cfc91,0,68,,,AED,,
Data Scientist II,Press Ganey,"Dubai, UAE","Chicago, IL 60606 (West Loop Gate area)",,AED,Mid-Level (2-5 years),2-5 years,,On-site,,,False,False,False,,,https://www.indeed.com/rc/clk?jk=9709ec31f7fa2177&bb=OIKb44SSwzBpwZhXftIlvqttjrs9lnn7qEKtIld_q0ZBqsXx33ulFB4SIQOvnO19eznLXhAny9JIg1HaB-IDssA6TLtjg3sAzdxDeineu9iGvRQVvLMwZ5Vnh5XOB4CN&xkcb=SoD967M3lNhwbEwvyR0FbzkdCdPP&fccid=381fad78e933959b&vjs=3,9709ec31f7fa2177,Indeed,05590a9b359a,0,68,,,AED,,
Senior Data Scientist (Remote),SymphonyAI,"Dubai, UAE","Austin, TX",,AED,Senior (5+ years),5+ years,,On-site,,,False,False,False,,,https://www.indeed.com/rc/clk?jk=417c0eaabbab4f23&bb=OIKb44SSwzBpwZhXftIlvsU2rxg4LWQ9LYA74tWhfLpjmyOZrLiykXaRZzpQosV9aDv6h6QyulJac9Sku7zOpue8q1J11MEIo2j86sfdLIAv6qd3J6oU74Qz--VoecJz&xkcb=SoBH67M3lNhwbEwvyR0ZbzkdCdPP&fccid=637c4876afb3621b&vjs=3,417c0eaabbab4f23,Indeed,aca37961ef4b,0,68,,,AED,,
Mathematical Scientist,Pit.AI Technologies Inc.,"Dubai, UAE","San Jose, CA 95131 (North Valley area)",,AED,Mid-Level (2-5 years),2-5 years,,On-site,,,False,False,False,,,https://www.indeed.com/rc/clk?jk=9412b23f8b3cfc72&bb=OIKb44SSwzBpwZhXftIlvpKf_dYccIN9E33lQpxQjTINUF0Dr3B9aSiHeBY2b1GGLkC3QE0eGKquR_Uhj520Vhc8koMjpyDSkZxFXC9IWGazIdOTUdC-pqlc1_ZljQ6H&xkcb=SoDz67M3lNhwbEwvyR0YbzkdCdPP&fccid=5b0e908098a0f359&vjs=3,9412b23f8b3cfc72,Indeed,17f5e9adcd1f,0,68,,,AED,,
Machine Learning Scientist III - Multi-Product AI,Expedia Group,"Dubai, UAE","Seattle, WA 98119 (Interbay area)",,AED,Senior (5+ years),5+ years,,On-site,,,False,False,False,,,https://www.indeed.com/rc/clk?jk=b21b4c11e4cdca2f&bb=OIKb44SSwzBpwZhXftIlvjnxvB1G32uuVnJsUieOGbZWQzm_j6eBsiO4UuKV3uxlo-_Xaf6Q5FajN4g8p0vUdoXDwG1gLuLVPbNTbrNwWSR46uHHguvrkmy_sZcfws34&xkcb=SoB967M3lNhwbEwvyR0fbzkdCdPP&fccid=160efb82f2462f14&vjs=3,b21b4c11e4cdca2f,Indeed,00ca5d7a3074,0,68,,,AED,,
Machine Learning Data Engineer,Oden Technologies,"Dubai, UAE","San Francisco, CA",,AED,Mid-Level (2-5 years),2-5 years,,On-site,,,False,False,False,,,https://www.indeed.com/rc/clk?jk=dad89173af640b7d&bb=OIKb44SSwzBpwZhXftIlvhScezBGo9lke525mGTpcPydYtIopg1nzshu27C_bFKVa8XRCsslrB6Bv0hSmlief0Hd4jIQl4QK4PRtm-OqdCSNrVmZkVWRsSDQXW6ZSyow&xkcb=SoDJ67M3lNhwbEwvyR0ebzkdCdPP&fccid=d925143d1df92cf2&vjs=3,dad89173af640b7d,Indeed,88dd338a7ff7,0,68,,,AED,,
Full Stack Developer,Her Digital Pte Ltd,Singapore,Singapore,,SGD,Mid-Level (2-5 years),2-5 years,,On-site,,,False,False,False,,,https://sg.indeed.com/rc/clk?jk=438c0ab1e95bb113&bb=3r9W94mx5mudRSCxLJSrNKnYqU4OdpTU-rzGzDDRWI1FJywc_II92oqvWJZr13PLNb8al7yIBdF_LGS9F6Zi5_fs55W1T-3BQPlSTczwqhkMn6dAgqOPgy5HVMRMaV_N&xkcb=SoCE67M3lNhiyEyL7h0PbzkdCdPP&fccid=dd616958bd9ddc12&cmp=Her-Digital-Pte-Ltd&ti=Full+Stack+Developer&vjs=3,438c0ab1e95bb113,Indeed,b3288bdadab0,0,88,,,SGD,,
"Software Engineer III, Quorum Technology",JPMorganChase,Singapore,Singapore 486036,,SGD,Senior (5+ years),5+ years,,On-site,,,False,False,False,,,https://sg.indeed.com/rc/clk?jk=aa51be5fd37a7e2d&bb=3r9W94mx5mudRSCxLJSrNCdER6_Y7OvpeqWrclT4OCJVT-dtc7Azzdo97tdYhxnuPOAJ3wYb4hl_3M2EO4Q-OtIv18ok6wgMlPQ9_ms8mLY-hK3_PUxLxi0FdvrZrl50&xkcb=SoC-67M3lNhiyEyL7h0JbzkdCdPP&fccid=c46d0116f6e69eae&vjs=3,aa51be5fd37a7e2d,Indeed,dea1817fc45d,0,88,,,SGD,,
Robotics Learning Engineer,Noble Machines,"Dubai, UAE","Sunnyvale, CA",,AED,Mid-Level (2-5 years),2-5 years,,On-site,,,False,False,False,,,https://www.indeed.com/rc/clk?jk=9962a35e90bdf1be&bb=Kpf2AiX-HNtcywEbvVrmOyg1cGBM5HXf9HeCw1dghRLlFDQpjRr3prSmhkDxBLlJsxrxoKwyLXvgk_BndYl9FNP7NBSVAHalMAZ867DUOuzHnawSheY5CSmhp-MP94jH&xkcb=SoDR67M3lNifD5wvyR0BbzkdCdPP&fccid=dd616958bd9ddc12&vjs=3,9962a35e90bdf1be,Indeed,4e6b8a49fe80,0,68,,,AED,,
Senior Software Engineer,TheIncLab,"Dubai, UAE","Hybrid work in Nashville, TN 37228",,AED,Senior (5+ years),5+ years,,On-site,,,False,False,False,,,https://www.indeed.com/rc/clk?jk=a7b38dbedcdf8373&bb=VGo3rKUORwGLz7nluD0YBEsouTQUdDz1j7VFMdrxgyEz5cVWUFmHSN4mBCRY9wKdqvChstTupkshjKRpxy3PjJ3wr_ghdV7JFpojBvpHKFikcudREREhd66w9Ax1ckTL&xkcb=SoCo67M3lNivUsgTtb0ObzkdCdPP&fccid=264466dd7a8bf04c&vjs=3,a7b38dbedcdf8373,Indeed,259377b14eec,0,68,,,AED,,
"Principal Deep Learning Senior Engineer, End-To-End Autonomous Driving",NVIDIA,"Dubai, UAE","Santa Clara, CA 95051",,AED,Staff (8+ years),8+ years,,On-site,,,False,False,False,,,https://www.indeed.com/rc/clk?jk=a72c11d4e426dcc1&bb=Kpf2AiX-HNtcywEbvVrmO2qJBTX6KTobmXTYiyIMngZ8YG7wmZ7J7FAOWKasF7m8tVCOifktgOWbyw9Gf_Cs3nJctcbG3dXTJZz5xKQ-p2bwXVahSC1i-Lz8b0gcq4rw&xkcb=SoBl67M3lNifD5wvyR0AbzkdCdPP&fccid=c267f29f0f85e8b8&vjs=3,a72c11d4e426dcc1,Indeed,bc49518ab126,1,68,,,AED,,
Machine Learning Engineer,TerraClear,"Dubai, UAE","Issaquah, WA",,AED,Mid-Level (2-5 years),2-5 years,,On-site,,,False,False,False,,,https://www.indeed.com/rc/clk?jk=71f2a08cbeb38858&bb=Kpf2AiX-HNtcywEbvVrmO4Q-UTe27gz4KCuzHoN-JsTt9SAhf4OlUX60xMFsJ3yNlXs5Xzd6-3Et5dLHnZX9DPDKEnDOCYvidHge1Bg57GTzXIn53cjzSBPe-qT_21Of&xkcb=SoDr67M3lNifD5wvyR0HbzkdCdPP&fccid=9805f4b82ad2cc31&vjs=3,71f2a08cbeb38858,Indeed,071238e30886,0,68,,,AED,,
Multimodal Model Training and Inference Optimization Engineer,ByteDance,"Dubai, UAE","Seattle, WA",,AED,Mid-Level (2-5 years),2-5 years,,On-site,,,False,False,False,,,https://www.indeed.com/rc/clk?jk=739d6cd283d83f7b&bb=Kpf2AiX-HNtcywEbvVrmO2emmeGwc_-jw_LEzfxPmpD9awMqBtk3EQ1G04CBL_D44GKUV8DzK_lN0hVM4DXqiO1oBLxhTTlo9ao-dfbfoavrQS1ws2vM-8HwHwcgJIDM&xkcb=SoBf67M3lNifD5wvyR0GbzkdCdPP&fccid=74fbc768a4e5bece&vjs=3,739d6cd283d83f7b,Indeed,d5b92d060cdc,0,68,,,AED,,
AI/ML Engineer (LLM & Generative AI) - AIENGG #NJ,NavitasPartners,"Dubai, UAE","Trenton, NJ",,AED,Mid-Level (2-5 years),2-5 years,,On-site,,,False,False,False,,,https://www.indeed.com/rc/clk?jk=82da80ec740cb4d6&bb=Kpf2AiX-HNtcywEbvVrmO6oM7JrthoODB7RMbr6uIMkn61Wl4l6wJh-tNO8Kp7bDjiCFJlblecZOwZmyTZAVMWEAp1cFvUf-sAtAcpTrm1ZqjO2Y_akkqUFv6d5WxQ3e&xkcb=SoDC67M3lNifD5wvyR0FbzkdCdPP&fccid=d220a032cf5c130b&vjs=3,82da80ec740cb4d6,Indeed,30ebbcebf0e7,0,68,,,AED,,
Principal Machine Learning Engineer,Zoom,"Dubai, UAE","Hybrid work in Seattle, WA 98107",,AED,Staff (8+ years),8+ years,,On-site,,,False,False,False,,,https://www.indeed.com/rc/clk?jk=9f64fef6204d7740&bb=Kpf2AiX-HNtcywEbvVrmO3NubNsQQ5wb1IY4jY4F9w-t8hwzlePQdqJueRbkmft8Rbbf5K5lb8MaGWpuxTp6OBg6OQWitiUEH2sdPcqH53UHOqPXUIS2oq5YMulNUIbL&xkcb=SoB267M3lNifD5wvyR0EbzkdCdPP&fccid=e32d933c26e873c8&vjs=3,9f64fef6204d7740,Indeed,a9825eb94e78,0,68,,,AED,,
Senior AI / Machine Learning Engineer,Absentia Labs,"Dubai, UAE","Hybrid work in New York, NY",,AED,Senior (5+ years),5+ years,,On-site,,,False,False,False,,,https://www.indeed.com/rc/clk?jk=b9769313bfa32ad7&bb=Kpf2AiX-HNtcywEbvVrmO2M3r63XngWVqt6AvrFuooZJKYi6xxmsQmSpc0M67BtB4DxK7CI9uJQwXOTj3RmFP1MWWVmtqmeqJMggGbFP1sSy9H7Ty55a1GZxaRXEOCqT&xkcb=SoBR67M3lNifD5wvyR0bbzkdCdPP&fccid=dd616958bd9ddc12&vjs=3,b9769313bfa32ad7,Indeed,1542a905d2ea,0,68,,,AED,,
"Senior Deep Learning Software Engineer, TensorRT Performance",NVIDIA,"Dubai, UAE","Santa Clara, CA 95051",,AED,Senior (5+ years),5+ years,,On-site,,,False,False,False,,,https://www.indeed.com/rc/clk?jk=97541aca772a9215&bb=Kpf2AiX-HNtcywEbvVrmO-SONF2Nwjpne4y32M6c06qQDrm-divYOR9ju2xCPfkAOJJr0eD0e-fAyHRUq3cXo4NZHv93aID-BhRgMMTKeje9iP-RFKFyrTjm97GKGuUE&xkcb=SoCM67M3lNifD5wvyR0PbzkdCdPP&fccid=c267f29f0f85e8b8&vjs=3,97541aca772a9215,Indeed,30414c98797b,1,68,,,AED,,
Full Stack Developer,"Contact Government Services, LLC","Dubai, UAE","Hybrid work in Washington, DC",,AED,Mid-Level (2-5 years),2-5 years,,On-site,,,False,False,False,,,https://www.indeed.com/rc/clk?jk=485173aa520a6932&bb=VGo3rKUORwGLz7nluD0YBKRp5xZ2R_5LATtHuhvHYXx5-kcRZJRsgc934bp_QQabXTZAGzw6bjKEW9Bp6ezS2xh3sTxH5eHJzm8VJVS5WnHqpVC7IlETiO3w0QuajGws&xkcb=SoC767M3lNivUsgTtb0KbzkdCdPP&fccid=d5cf2062d2701c6e&vjs=3,485173aa520a6932,Indeed,f6b8929fc0d6,0,68,,,AED,,
Software Engineer – Automatic Computer Use (Windows),Lenovo,"Dubai, UAE","Chicago, IL",,AED,Mid-Level (2-5 years),2-5 years,,On-site,,,False,False,False,,,https://www.indeed.com/rc/clk?jk=08e5a644e0f9c8ab&bb=VGo3rKUORwGLz7nluD0YBOYIxZFxKw4bf524HsBNvumR9eBztLGz0y7JtMANWoO1-WXVQ38tQDq4pBS__BMONgBeUjvfP05cSeVCMiJifYuIKSWhbw5w9A9x74wFUd-l&xkcb=SoCS67M3lNivUsgTtb0IbzkdCdPP&fccid=af103eaff391cdf0&vjs=3,08e5a644e0f9c8ab,Indeed,99afdeb51ec0,0,68,,,AED,,
